School Year,Data Level,Public Or Independent,District Number,District Name,Mincode,School Name,Num Of Schools In Data Level,Total Classes,Classes With Ed Assist,Total Classes Greater 30,Avg Class Size K,Avg Class Size 1 3,Avg Class Size 4 7,Avg Class Size 8 12
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,18,8,,21.3,21,24.3,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,17,8,,17.5,21.7,26.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,18,7,,21,21.5,25.2,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,18,10,,18,20,26.2,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,18,11,,18.2,19.5,26.3,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,18,6,,17.4,21.8,26.5,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141022,Cascade Heights Elementary,1,18,7,,19.7,21.1,25.7,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,20,8,,18.3,20.5,27.8,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,20,8,,18.7,22.3,28.7,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,21,10,,21,21.5,28.2,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,23,10,,18.9,21,27.3,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,22,11,,20.8,23,28.8,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,23,11,,20.7,21.7,27.6,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,23,10,,20.6,23,27.3,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,23,13,,21.3,21.6,26.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141023,Chaffey-Burke Elementary,1,22,17,,17.9,21.6,27,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,15,5,,17.5,22.7,28.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,15,8,,18.5,22,28.6,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,15,6,,21.5,21,28.1,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,15,10,,18,22.6,27.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,15,9,,21.3,20,27.7,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,15,10,,18.4,19.8,27.4,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,13,11,,16,21.2,28,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,13,4,,19,22,27.3,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141024,Clinton Elementary,1,13,5,,20.5,22.4,27,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,7,,,15,21.3,24,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,8,1,,16,21,27.1,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,9,3,,15,21,28.3,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,10,3,,14,21.1,27.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,11,4,,19.4,20.2,24.6,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,10,5,,20,19.8,26.7,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,10,4,,18,20.6,25.6,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,10,4,,19.5,21.2,26.8,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141025,Confederation Park Elementary,1,10,5,,20.3,22.4,24.6,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,12,8,,15.6,19.1,25.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,11,5,,11.5,23,27.3,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,11,5,,13,22,25.6,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,11,4,,16.5,20.8,27.8,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,12,5,,20,21.3,27.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,12,7,,18,19.8,25.4,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,11,7,,19.5,18.7,26,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,11,8,,16,20.6,27.1,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141026,Douglas Road Elementary,1,11,8,,17.4,19.9,25.7,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,18,5,,16.3,21.3,28.4,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,18,5,,20.7,23,26.2,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,19,6,,15,20.1,26.1,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,17,6,,17.7,21.3,26.9,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,17,9,,20,21.4,27.6,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,17,6,,19.2,22.1,26.9,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,17,9,,17.3,21.2,27.2,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,16,7,,20.7,20,26.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141029,Gilmore Community Elementary,1,16,6,,17.1,20.7,26.7,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,11,6,,13.8,18.9,27.1,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,10,4,,19.3,18.9,27.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,9,5,,18,21.5,26.1,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,9,4,,19,19.8,26,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,8,5,,14,22.4,27.8,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,8,5,,18,21.7,26.8,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,8,6,,18.6,22.1,27.6,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,9,7,,20.4,20.4,28.8,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141030,Gilpin Elementary,1,10,10,,15.5,22.5,28.3,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,6,4,,13,17.5,22.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,6,4,,22,16.6,20.3,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,3,,20,15.4,25,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,2,,15,22.2,22.3,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,3,,21,17,23.5,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,4,,18,17.6,19,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,3,,15,20.5,20.5,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,3,,20,22.1,24.2,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141031,Glenwood Elementary,1,5,4,,17,20.4,22.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,22,8,,19.1,19.1,27.8,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,22,8,,18.1,20.1,25.1,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,20,6,,14.8,20.6,26.7,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,20,8,,17.4,19.9,27.4,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,19,7,,19.6,19.7,27.8,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,18,10,,18.4,20.4,25.4,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,18,8,,18.8,19.8,23.7,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,17,8,,21,22.1,26.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141032,Ecole Inman Elementary,1,17,8,,21,20,26.8,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,14,7,,20.7,19.9,27.2,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,13,8,,17,21.8,28.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,13,8,,21.5,20.9,27.5,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,13,6,,20.5,21.1,26.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,13,6,,18.7,18.7,26.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,14,8,,15.3,19.5,26.1,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,13,7,,18,21.4,26.2,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,13,8,,17.5,20.5,25.8,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141033,Kitchener Elementary,1,12,6,,19.2,20.6,26,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,10,2,,21,21.3,27,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,11,5,,15.5,21.4,28.8,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,11,4,,16.5,22.5,27.8,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,12,11,,21,19.7,29.2,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,12,9,,17.7,20,27,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,11,10,,18.4,22.3,27.6,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,11,4,,20,21.4,25.8,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,11,4,,20.6,22.3,28,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141034,Lakeview Elementary,1,11,6,,20,22.6,26,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,15,7,,16.5,20.5,29.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,14,7,,17.1,20.7,27.7,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,13,10,,15.5,23.6,28.5,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,13,10,,15,21.5,28.6,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,13,8,,18.1,21.8,27.1,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,13,8,,18,19.2,24.7,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,12,7,,19,20.9,26,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,12,7,,19,21.1,25.1,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141035,Lochdale Community,1,12,7,,17.2,22.5,27.1,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,,,14,18.5,17.5,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,2,,16,21,20,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,3,,17,23,22.5,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,6,3,,20,17.1,24.5,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,6,4,,21,17.7,23.2,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,5,,19,21.4,23.4,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,4,,19,21,22.7,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,5,,17,22.3,25.7,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141036,Lyndhurst Elementary,1,5,4,,17,18.5,22.2,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,43,5,,18.7,22.6,27.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,43,6,,20.3,23.1,27.4,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,43,5,,19.8,23.6,28.1,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,43,5,,19.8,22.6,28.7,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,43,6,,20.7,21.2,27.1,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,40,8,,20.8,22.2,26.5,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,40,9,,20,22.9,28,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,40,9,,21,21.7,27.6,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141037,Marlborough Elementary,1,38,17,,21,22.3,27.1,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,26,10,,16.2,17.8,27.1,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,25,8,,17.1,17.1,25.9,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,21,7,,22,20.2,25.2,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,21,7,,17.4,18.8,24.6,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,20,7,,19.5,19.2,24.9,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,20,9,,16.3,19.7,25.6,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,20,11,,17.2,18.9,25.2,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,20,9,,17.8,19.3,26.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141038,Maywood Community School,1,20,13,,17.6,19.6,27.4,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,17,9,,19.6,18,26.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,16,7,,16.9,17.8,26.9,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,14,7,,16,22,26.2,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,13,8,,20.2,23.1,26.8,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,14,9,,17.8,21.7,26.9,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,14,8,,19.5,19.2,26.2,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,14,8,,19.8,22.1,26.2,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,14,8,,20.6,21.6,28,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141039,Morley Elementary,1,15,10,,13.7,21.2,28,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,14,3,,19,21.3,28.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,14,1,,19,22.4,27.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,15,3,,20.5,21.3,27.8,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,15,3,,14,22,28.5,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,15,4,,14,21.5,29.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,14,5,,19.6,23.1,27.6,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,15,4,,19.6,21.4,26.5,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,15,8,,19.5,21.5,27.9,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141040,Nelson Elementary,1,15,6,,18.8,21.7,27.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,10,4,,17.6,20,27.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,10,6,,22,19.1,28.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,10,2,,12.5,23,27,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,10,4,,15,22.3,28,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,11,6,,15.9,18.6,26.9,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,10,5,,17.3,20,26.5,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,10,6,,19.6,20.8,24.4,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,9,,,17,20,25.6,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141041,Parkcrest Elementary,1,9,5,,18,21.1,25.2,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,7,1,,14,16.7,25.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,7,2,,19,18,26.7,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,7,3,,17,20.3,25.7,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,7,3,,21,19,28,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,7,4,,16,20,27.3,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,7,3,,11,16.3,25,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,6,5,,18,22,23.3,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,6,5,,14,20,24.7,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141044,Rosser Elementary,1,6,6,,16,20,23.3,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,21,4,,21.3,21.8,28,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,22,5,,20.3,23.2,25.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,22,5,,19,22.5,26.6,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,22,6,,15.7,22.2,28.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,22,2,,17.7,22.1,26.5,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,20,3,,21.5,21.7,28.1,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,21,3,,20.7,20.7,26.3,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,21,7,,20.6,22.5,26.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141046,Ecole Seaforth Elementary,1,21,9,,19.3,21.8,26.1,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,18,10,,17.3,19,27.6,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,16,8,,16,20,26.2,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,17,11,,15.3,21.3,25.8,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,17,10,,17.2,20.6,26,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,16,7,,18.4,19.2,26.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,15,7,,19.4,19.4,26.4,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,15,7,,19,21,26.3,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,14,10,,18,21.1,27.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141047,Second Street Community,1,14,9,,17.6,20.2,24.7,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,41,Burnaby,4141048,Sperling Elementary,1,19,5,,19.3,19.2,25.9,
